Stage,Plastochron,Internode,Treatment,Length
"S3, S4",P6,Epi,Zenith Low Light,3.50
"S3, S4",P6,Epi,Zenith Low Light,3.20
"S3, S4",P6,Epi,Zenith Low Light,3.20
"S3, S4",P6,Epi,Zenith Low Light,3.00
"S3, S4",P6,IN1,Zenith Low Light,1.50
"S3, S4",P6,IN1,Zenith Low Light,0.80
"S3, S4",P6,IN1,Zenith Low Light,1.50
"S3, S4",P6,IN1,Zenith Low Light,1.10
"S3, S4",P6,IN1,Zenith Low Light,1.10
"S3, S4",P6,IN1,Zenith Low Light,1.30
"S3, S4",P6,IN1,Zenith Low Light,0.90
"S3, S4",P6,IN1,Zenith Low Light,1.20
"S3, S4",P6,IN1,Zenith Low Light,2.00
"S3, S4",P6,IN1,Zenith Low Light,1.00
"S3, S4",P6,IN2,Zenith Low Light,1.30
"S3, S4",P6,IN2,Zenith Low Light,1.00
"S3, S4",P6,IN2,Zenith Low Light,2.00
"S3, S4",P6,IN2,Zenith Low Light,1.20
"S3, S4",P6,IN2,Zenith Low Light,1.50
"S3, S4",P6,IN2,Zenith Low Light,1.50
"S3, S4",P6,IN2,Zenith Low Light,1.10
"S3, S4",P6,IN2,Zenith Low Light,1.30
"S3, S4",P6,IN2,Zenith Low Light,2.00
"S3, S4",P6,IN2,Zenith Low Light,1.00
"S3, S4",P6,IN3,Zenith Low Light,1.40
"S3, S4",P6,IN3,Zenith Low Light,1.20
"S3, S4",P6,IN3,Zenith Low Light,2.20
"S3, S4",P6,IN3,Zenith Low Light,2.20
"S3, S4",P6,IN3,Zenith Low Light,2.00
"S3, S4",P6,IN3,Zenith Low Light,1.30
"S3, S4",P6,IN3,Zenith Low Light,1.50
"S3, S4",P6,IN3,Zenith Low Light,2.00
"S3, S4",P6,IN3,Zenith Low Light,2.50
"S3, S4",P6,IN3,Zenith Low Light,1.20
"S3, S4",P6,IN4,Zenith Low Light,0.70
"S3, S4",P6,IN4,Zenith Low Light,1.30
"S3, S4",P6,IN4,Zenith Low Light,1.00
"S3, S4",P6,IN4,Zenith Low Light,1.40
"S3, S4",P6,IN4,Zenith Low Light,1.50
"S3, S4",P6,IN4,Zenith Low Light,1.00
"S3, S4",P6,IN4,Zenith Low Light,1.50
"S3, S4",P6,IN4,Zenith Low Light,1.30
"S3, S4",P6,IN4,Zenith Low Light,1.60
"S3, S4",P6,IN4,Zenith Low Light,1.20
"S3, S4",P6,IN5,Zenith Low Light,0.50
"S3, S4",P6,IN5,Zenith Low Light,0.70
"S3, S4",P6,IN5,Zenith Low Light,0.80
"S3, S4",P6,IN5,Zenith Low Light,0.80
"S3, S4",P6,IN5,Zenith Low Light,1.00
"S3, S4",P6,IN5,Zenith Low Light,0.50
"S3, S4",P6,IN5,Zenith Low Light,1.00
"S3, S4",P6,IN5,Zenith Low Light,0.70
"S3, S4",P6,IN5,Zenith Low Light,0.80
"S3, S4",P6,IN5,Zenith Low Light,0.50
"S3, S4",P6,IN6,Zenith Low Light,0.20
"S3, S4",P6,IN6,Zenith Low Light,0.50
"S3, S4",P6,IN6,Zenith Low Light,0.20
"S3, S4",P6,IN6,Zenith Low Light,0.30
"S3, S4",P6,IN6,Zenith Low Light,0.50
"S3, S4",P6,IN6,Zenith Low Light,0.30
"S3, S4",P6,IN6,Zenith Low Light,0.50
"S3, S4",P6,IN6,Zenith Low Light,0.30
"S3, S4",P6,IN6,Zenith Low Light,0.30
"S3, S4",P6,IN6,Zenith Low Light,0.20
S3,P5,Hyp,Zenith Low Light,7.50
S3,P5,Hyp,Zenith Low Light,8.20
S3,P5,Hyp,Zenith Low Light,8.00
S3,P5,Hyp,Zenith Low Light,8.00
S3,P5,Hyp,Zenith Low Light,6.60
S3,P5,Hyp,Zenith Low Light,7.20
S3,P5,Hyp,Zenith Low Light,7.30
S3,P5,Hyp,Zenith Low Light,7.50
S3,P5,Hyp,Zenith Low Light,5.20
S3,P5,Hyp,Zenith Low Light,7.50
S3,P5,Epi,Zenith Low Light,4.00
S3,P5,Epi,Zenith Low Light,5.20
S3,P5,Epi,Zenith Low Light,4.20
S3,P5,Epi,Zenith Low Light,3.70
S3,P5,Epi,Zenith Low Light,3.00
S3,P5,Epi,Zenith Low Light,4.00
S3,P5,Epi,Zenith Low Light,3.50
S3,P5,Epi,Zenith Low Light,3.20
S3,P5,Epi,Zenith Low Light,3.20
S3,P5,Epi,Zenith Low Light,3.00
S3,P5,IN1,Zenith Low Light,1.60
S3,P5,IN1,Zenith Low Light,1.00
S3,P5,IN1,Zenith Low Light,1.50
S3,P5,IN1,Zenith Low Light,1.10
S3,P5,IN1,Zenith Low Light,1.10
S3,P5,IN1,Zenith Low Light,1.30
S3,P5,IN1,Zenith Low Light,0.90
S3,P5,IN1,Zenith Low Light,1.20
S3,P5,IN1,Zenith Low Light,2.00
S3,P5,IN1,Zenith Low Light,1.00
S3,P5,IN2,Zenith Low Light,1.20
S3,P5,IN2,Zenith Low Light,1.00
S3,P5,IN2,Zenith Low Light,2.00
S3,P5,IN2,Zenith Low Light,1.20
S3,P5,IN2,Zenith Low Light,1.50
S3,P5,IN2,Zenith Low Light,1.50
S3,P5,IN2,Zenith Low Light,1.10
S3,P5,IN2,Zenith Low Light,1.30
S3,P5,IN2,Zenith Low Light,2.00
S3,P5,IN2,Zenith Low Light,1.10
S3,P5,IN3,Zenith Low Light,1.10
S3,P5,IN3,Zenith Low Light,1.00
S3,P5,IN3,Zenith Low Light,1.80
S3,P5,IN3,Zenith Low Light,2.00
S3,P5,IN3,Zenith Low Light,1.40
S3,P5,IN3,Zenith Low Light,1.00
S3,P5,IN3,Zenith Low Light,1.20
S3,P5,IN3,Zenith Low Light,1.20
S3,P5,IN3,Zenith Low Light,1.70
S3,P5,IN3,Zenith Low Light,1.10
S3,P5,IN4,Zenith Low Light,0.50
S3,P5,IN4,Zenith Low Light,0.50
S3,P5,IN4,Zenith Low Light,1.00
S3,P5,IN4,Zenith Low Light,0.80
S3,P5,IN4,Zenith Low Light,0.70
S3,P5,IN4,Zenith Low Light,0.50
S3,P5,IN4,Zenith Low Light,0.70
S3,P5,IN4,Zenith Low Light,0.60
S3,P5,IN4,Zenith Low Light,0.60
S3,P5,IN4,Zenith Low Light,0.80
S3,P5,IN5,Zenith Low Light,0.20
S3,P5,IN5,Zenith Low Light,0.10
S3,P5,IN5,Zenith Low Light,0.50
S3,P5,IN5,Zenith Low Light,0.20
S3,P5,IN5,Zenith Low Light,0.30
S3,P5,IN5,Zenith Low Light,0.20
S3,P5,IN5,Zenith Low Light,0.40
S3,P5,IN5,Zenith Low Light,0.20
S3,P5,IN5,Zenith Low Light,0.20
S3,P5,IN5,Zenith Low Light,0.30
"S2, S3",P4,Hyp,Zenith Low Light,7.50
"S2, S3",P4,Hyp,Zenith Low Light,8.20
"S2, S3",P4,Hyp,Zenith Low Light,8.00
"S2, S3",P4,Hyp,Zenith Low Light,8.00
"S2, S3",P4,Hyp,Zenith Low Light,6.60
"S2, S3",P4,Hyp,Zenith Low Light,7.20
"S2, S3",P4,Hyp,Zenith Low Light,7.30
"S2, S3",P4,Hyp,Zenith Low Light,7.50
"S2, S3",P4,Hyp,Zenith Low Light,5.20
"S2, S3",P4,Hyp,Zenith Low Light,7.50
"S2, S3",P4,Epi,Zenith Low Light,4.00
"S2, S3",P4,Epi,Zenith Low Light,5.20
"S2, S3",P4,Epi,Zenith Low Light,4.20
"S2, S3",P4,Epi,Zenith Low Light,3.70
"S2, S3",P4,Epi,Zenith Low Light,3.00
"S2, S3",P4,Epi,Zenith Low Light,4.00
"S2, S3",P4,Epi,Zenith Low Light,3.50
"S2, S3",P4,Epi,Zenith Low Light,3.20
"S2, S3",P4,Epi,Zenith Low Light,3.20
"S2, S3",P4,Epi,Zenith Low Light,3.00
"S2, S3",P4,IN1,Zenith Low Light,1.40
"S2, S3",P4,IN1,Zenith Low Light,1.00
"S2, S3",P4,IN1,Zenith Low Light,1.50
"S2, S3",P4,IN1,Zenith Low Light,1.00
"S2, S3",P4,IN1,Zenith Low Light,1.10
"S2, S3",P4,IN1,Zenith Low Light,1.30
"S2, S3",P4,IN1,Zenith Low Light,0.70
"S2, S3",P4,IN1,Zenith Low Light,1.10
"S2, S3",P4,IN1,Zenith Low Light,1.90
"S2, S3",P4,IN1,Zenith Low Light,1.10
"S2, S3",P4,IN2,Zenith Low Light,1.20
"S2, S3",P4,IN2,Zenith Low Light,0.70
"S2, S3",P4,IN2,Zenith Low Light,1.70
"S2, S3",P4,IN2,Zenith Low Light,1.10
"S2, S3",P4,IN2,Zenith Low Light,1.00
"S2, S3",P4,IN2,Zenith Low Light,1.20
"S2, S3",P4,IN2,Zenith Low Light,1.00
"S2, S3",P4,IN2,Zenith Low Light,1.10
"S2, S3",P4,IN2,Zenith Low Light,1.50
"S2, S3",P4,IN2,Zenith Low Light,0.80
"S2, S3",P4,IN3,Zenith Low Light,1.20
"S2, S3",P4,IN3,Zenith Low Light,0.60
"S2, S3",P4,IN3,Zenith Low Light,0.80
"S2, S3",P4,IN3,Zenith Low Light,1.00
"S2, S3",P4,IN3,Zenith Low Light,0.70
"S2, S3",P4,IN3,Zenith Low Light,0.50
"S2, S3",P4,IN3,Zenith Low Light,0.60
"S2, S3",P4,IN3,Zenith Low Light,0.60
"S2, S3",P4,IN3,Zenith Low Light,0.60
"S2, S3",P4,IN3,Zenith Low Light,0.50
"S2, S3",P4,IN4,Zenith Low Light,0.40
"S2, S3",P4,IN4,Zenith Low Light,0.10
"S2, S3",P4,IN4,Zenith Low Light,0.20
"S2, S3",P4,IN4,Zenith Low Light,0.20
"S2, S3",P4,IN4,Zenith Low Light,0.10
"S2, S3",P4,IN4,Zenith Low Light,0.10
"S2, S3",P4,IN4,Zenith Low Light,0.20
"S2, S3",P4,IN4,Zenith Low Light,0.10
"S2, S3",P4,IN4,Zenith Low Light,0.10
"S2, S3",P4,IN4,Zenith Low Light,0.20
S2,P3,Hyp,Zenith Low Light,7.50
S2,P3,Hyp,Zenith Low Light,8.20
S2,P3,Hyp,Zenith Low Light,8.00
S2,P3,Hyp,Zenith Low Light,8.00
S2,P3,Hyp,Zenith Low Light,6.60
S2,P3,Hyp,Zenith Low Light,7.20
S2,P3,Hyp,Zenith Low Light,7.30
S2,P3,Hyp,Zenith Low Light,7.50
S2,P3,Hyp,Zenith Low Light,5.20
S2,P3,Hyp,Zenith Low Light,7.50
S2,P3,Epi,Zenith Low Light,4.00
S2,P3,Epi,Zenith Low Light,5.20
S2,P3,Epi,Zenith Low Light,4.20
S2,P3,Epi,Zenith Low Light,3.70
S2,P3,Epi,Zenith Low Light,3.00
S2,P3,Epi,Zenith Low Light,4.00
S2,P3,Epi,Zenith Low Light,3.50
S2,P3,Epi,Zenith Low Light,3.20
S2,P3,Epi,Zenith Low Light,3.50
S2,P3,Epi,Zenith Low Light,3.00
S2,P3,IN1,Zenith Low Light,1.40
S2,P3,IN1,Zenith Low Light,1.00
S2,P3,IN1,Zenith Low Light,1.50
S2,P3,IN1,Zenith Low Light,1.10
S2,P3,IN1,Zenith Low Light,1.00
S2,P3,IN1,Zenith Low Light,1.00
S2,P3,IN1,Zenith Low Light,1.00
S2,P3,IN1,Zenith Low Light,1.00
S2,P3,IN1,Zenith Low Light,1.60
S2,P3,IN1,Zenith Low Light,1.00
S2,P3,IN2,Zenith Low Light,0.70
S2,P3,IN2,Zenith Low Light,0.50
S2,P3,IN2,Zenith Low Light,1.40
S2,P3,IN2,Zenith Low Light,0.70
S2,P3,IN2,Zenith Low Light,0.60
S2,P3,IN2,Zenith Low Light,0.60
S2,P3,IN2,Zenith Low Light,0.80
S2,P3,IN2,Zenith Low Light,0.60
S2,P3,IN2,Zenith Low Light,0.70
S2,P3,IN2,Zenith Low Light,0.60
S2,P3,IN3,Zenith Low Light,0.30
S2,P3,IN3,Zenith Low Light,0.10
S2,P3,IN3,Zenith Low Light,0.40
S2,P3,IN3,Zenith Low Light,0.20
S2,P3,IN3,Zenith Low Light,0.20
S2,P3,IN3,Zenith Low Light,0.20
S2,P3,IN3,Zenith Low Light,0.30
S2,P3,IN3,Zenith Low Light,0.10
S2,P3,IN3,Zenith Low Light,0.20
S2,P3,IN3,Zenith Low Light,0.20
S2,P2,Hyp,Zenith Low Light,7.50
S2,P2,Hyp,Zenith Low Light,8.20
S2,P2,Hyp,Zenith Low Light,8.00
S2,P2,Hyp,Zenith Low Light,8.00
S2,P2,Hyp,Zenith Low Light,6.60
S2,P2,Hyp,Zenith Low Light,7.20
S2,P2,Hyp,Zenith Low Light,7.30
S2,P2,Hyp,Zenith Low Light,7.50
S2,P2,Hyp,Zenith Low Light,5.20
S2,P2,Hyp,Zenith Low Light,7.50
S2,P2,Epi,Zenith Low Light,4.00
S2,P2,Epi,Zenith Low Light,5.20
S2,P2,Epi,Zenith Low Light,4.20
S2,P2,Epi,Zenith Low Light,3.70
S2,P2,Epi,Zenith Low Light,3.00
S2,P2,Epi,Zenith Low Light,4.00
S2,P2,Epi,Zenith Low Light,3.50
S2,P2,Epi,Zenith Low Light,3.20
S2,P2,Epi,Zenith Low Light,3.20
S2,P2,Epi,Zenith Low Light,3.00
S2,P2,IN1,Zenith Low Light,0.70
S2,P2,IN1,Zenith Low Light,0.80
S2,P2,IN1,Zenith Low Light,1.10
S2,P2,IN1,Zenith Low Light,0.70
S2,P2,IN1,Zenith Low Light,0.50
S2,P2,IN1,Zenith Low Light,0.70
S2,P2,IN1,Zenith Low Light,0.50
S2,P2,IN1,Zenith Low Light,0.60
S2,P2,IN1,Zenith Low Light,0.70
S2,P2,IN1,Zenith Low Light,0.60
S2,P2,IN2,Zenith Low Light,0.30
S2,P2,IN2,Zenith Low Light,0.30
S2,P2,IN2,Zenith Low Light,0.50
S2,P2,IN2,Zenith Low Light,0.30
S2,P2,IN2,Zenith Low Light,0.20
S2,P2,IN2,Zenith Low Light,0.30
S2,P2,IN2,Zenith Low Light,0.20
S2,P2,IN2,Zenith Low Light,0.20
S2,P2,IN2,Zenith Low Light,0.20
S2,P2,IN2,Zenith Low Light,0.20
"S1, S2",P1,Hyp,Zenith Low Light,7.30
"S1, S2",P1,Hyp,Zenith Low Light,8.20
"S1, S2",P1,Hyp,Zenith Low Light,7.60
"S1, S2",P1,Hyp,Zenith Low Light,7.80
"S1, S2",P1,Hyp,Zenith Low Light,6.60
"S1, S2",P1,Hyp,Zenith Low Light,7.20
"S1, S2",P1,Hyp,Zenith Low Light,7.30
"S1, S2",P1,Hyp,Zenith Low Light,7.50
"S1, S2",P1,Hyp,Zenith Low Light,5.50
"S1, S2",P1,Hyp,Zenith Low Light,7.50
"S1, S2",P1,Epi,Zenith Low Light,3.10
"S1, S2",P1,Epi,Zenith Low Light,5.10
"S1, S2",P1,Epi,Zenith Low Light,3.80
"S1, S2",P1,Epi,Zenith Low Light,3.50
"S1, S2",P1,Epi,Zenith Low Light,2.90
"S1, S2",P1,Epi,Zenith Low Light,4.00
"S1, S2",P1,Epi,Zenith Low Light,3.30
"S1, S2",P1,Epi,Zenith Low Light,3.00
"S1, S2",P1,Epi,Zenith Low Light,3.00
"S1, S2",P1,Epi,Zenith Low Light,2.90
"S1, S2",P1,IN1,Zenith Low Light,0.50
"S1, S2",P1,IN1,Zenith Low Light,0.40
"S1, S2",P1,IN1,Zenith Low Light,0.50
"S1, S2",P1,IN1,Zenith Low Light,0.50
"S1, S2",P1,IN1,Zenith Low Light,0.40
"S1, S2",P1,IN1,Zenith Low Light,0.50
"S1, S2",P1,IN1,Zenith Low Light,0.40
"S1, S2",P1,IN1,Zenith Low Light,0.30
"S1, S2",P1,IN1,Zenith Low Light,0.30
"S1, S2",P1,IN1,Zenith Low Light,0.40
S1,P0,Hyp,Zenith Low Light,7.30
S1,P0,Hyp,Zenith Low Light,8.10
S1,P0,Hyp,Zenith Low Light,7.50
S1,P0,Hyp,Zenith Low Light,8.20
S1,P0,Hyp,Zenith Low Light,6.90
S1,P0,Hyp,Zenith Low Light,7.20
S1,P0,Hyp,Zenith Low Light,7.20
S1,P0,Hyp,Zenith Low Light,7.60
S1,P0,Hyp,Zenith Low Light,4.70
S1,P0,Hyp,Zenith Low Light,7.40
S1,P0,Epi,Zenith Low Light,2.90
S1,P0,Epi,Zenith Low Light,4.30
S1,P0,Epi,Zenith Low Light,34.00
S1,P0,Epi,Zenith Low Light,2.70
S1,P0,Epi,Zenith Low Light,2.00
S1,P0,Epi,Zenith Low Light,3.50
S1,P0,Epi,Zenith Low Light,2.40
S1,P0,Epi,Zenith Low Light,2.40
S1,P0,Epi,Zenith Low Light,1.50
S1,P0,Epi,Zenith Low Light,2.30
S5,P9,Hyp,Zenith Low Light,1.10
S5,P9,Hyp,Zenith Low Light,1.20
S5,P9,Hyp,Zenith Low Light,2.40
S5,P9,Hyp,Zenith Low Light,5.60
S5,P9,Hyp,Zenith Low Light,2.30
S5,P9,Hyp,Zenith Low Light,1.20
S5,P9,Hyp,Zenith Low Light,1.10
S5,P9,Hyp,Zenith Low Light,1.60
S5,P9,Epi,Zenith Low Light,3.00
S5,P9,Epi,Zenith Low Light,3.90
S5,P9,Epi,Zenith Low Light,4.50
S5,P9,Epi,Zenith Low Light,0.50
S5,P9,Epi,Zenith Low Light,3.10
S5,P9,Epi,Zenith Low Light,3.20
S5,P9,Epi,Zenith Low Light,3.20
S5,P9,Epi,Zenith Low Light,6.00
S5,P9,IN1,Zenith Low Light,0.40
S5,P9,IN1,Zenith Low Light,0.70
S5,P9,IN1,Zenith Low Light,0.70
S5,P9,IN1,Zenith Low Light,0.50
S5,P9,IN1,Zenith Low Light,0.80
S5,P9,IN1,Zenith Low Light,0.50
S5,P9,IN1,Zenith Low Light,0.60
S5,P9,IN1,Zenith Low Light,0.60
S5,P9,IN2,Zenith Low Light,0.40
S5,P9,IN2,Zenith Low Light,0.50
S5,P9,IN2,Zenith Low Light,0.40
S5,P9,IN2,Zenith Low Light,1.00
S5,P9,IN2,Zenith Low Light,0.40
S5,P9,IN2,Zenith Low Light,0.50
S5,P9,IN2,Zenith Low Light,1.00
S5,P9,IN2,Zenith Low Light,0.30
S5,P9,IN3,Zenith Low Light,1.10
S5,P9,IN3,Zenith Low Light,0.80
S5,P9,IN3,Zenith Low Light,1.00
S5,P9,IN3,Zenith Low Light,1.70
S5,P9,IN3,Zenith Low Light,0.80
S5,P9,IN3,Zenith Low Light,1.10
S5,P9,IN3,Zenith Low Light,1.50
S5,P9,IN3,Zenith Low Light,0.40
S5,P9,IN4,Zenith Low Light,1.80
S5,P9,IN4,Zenith Low Light,2.00
S5,P9,IN4,Zenith Low Light,3.20
S5,P9,IN4,Zenith Low Light,3.30
S5,P9,IN4,Zenith Low Light,1.70
S5,P9,IN4,Zenith Low Light,2.90
S5,P9,IN4,Zenith Low Light,2.50
S5,P9,IN4,Zenith Low Light,1.00
S5,P9,IN5,Zenith Low Light,2.90
S5,P9,IN5,Zenith Low Light,2.80
S5,P9,IN5,Zenith Low Light,3.50
S5,P9,IN5,Zenith Low Light,4.00
S5,P9,IN5,Zenith Low Light,1.90
S5,P9,IN5,Zenith Low Light,3.00
S5,P9,IN5,Zenith Low Light,2.70
S5,P9,IN5,Zenith Low Light,2.10
S5,P9,IN6,Zenith Low Light,4.50
S5,P9,IN6,Zenith Low Light,3.40
S5,P9,IN6,Zenith Low Light,3.30
S5,P9,IN6,Zenith Low Light,4.30
S5,P9,IN6,Zenith Low Light,1.00
S5,P9,IN6,Zenith Low Light,4.40
S5,P9,IN6,Zenith Low Light,2.90
S5,P9,IN6,Zenith Low Light,4.00
S5,P9,IN7,Zenith Low Light,2.60
S5,P9,IN7,Zenith Low Light,2.40
S5,P9,IN7,Zenith Low Light,1.70
S5,P9,IN7,Zenith Low Light,2.70
S5,P9,IN7,Zenith Low Light,1.00
S5,P9,IN7,Zenith Low Light,2.40
S5,P9,IN7,Zenith Low Light,1.40
S5,P9,IN7,Zenith Low Light,4.90
S5,P9,IN8,Zenith Low Light,1.20
S5,P9,IN8,Zenith Low Light,1.20
S5,P9,IN8,Zenith Low Light,0.50
S5,P9,IN8,Zenith Low Light,0.90
S5,P9,IN8,Zenith Low Light,0.40
S5,P9,IN8,Zenith Low Light,0.90
S5,P9,IN8,Zenith Low Light,0.60
S5,P9,IN8,Zenith Low Light,1.60
S5,P9,IN9,Zenith Low Light,0.40
S5,P9,IN9,Zenith Low Light,0.50
S5,P9,IN9,Zenith Low Light,0.10
S5,P9,IN9,Zenith Low Light,0.20
S5,P9,IN9,Zenith Low Light,0.10
S5,P9,IN9,Zenith Low Light,0.20
S5,P9,IN9,Zenith Low Light,0.20
S5,P9,IN9,Zenith Low Light,0.70
